project_gid,project_name,canonical_phase,n_tasks,n_completed,n_assignees,first_completed,last_completed,span_days,tracked_minutes,tracked_hours,total_subtasks,n_activity,n_comments,bulk_created_fraction
1207760971753758,Consultations,Gabriel Reynolds Udemy Course,1,1,1,2024-09-18T18:49:19.757000+00:00,2024-09-18T18:49:19.757000+00:00,0,0.0,0.0,0,0,0,1.0
1207760971753758,Consultations,ITAO Canvas Cidi Labs Templates,3,3,2,2024-07-26T15:21:32.535000+00:00,2024-08-04T01:49:51.005000+00:00,9,0.0,0.0,0,0,0,0.33
1207760971753758,Consultations,Nathaniel,2,2,2,2024-07-24T16:58:16.913000+00:00,2024-07-26T15:28:00.854000+00:00,2,0.0,0.0,0,0,0,0.5
1207760971753758,Consultations,Prof. Chen's NSF Proposal,3,3,2,2024-07-15T14:30:48.921000+00:00,2024-07-18T13:28:14.904000+00:00,3,0.0,0.0,0,0,0,0.33
1207760971753758,Consultations,Prof. Yi-Ting Hsu's Video Creation Needs,2,1,2,2024-08-16T17:17:05.473000+00:00,2024-08-16T17:17:05.473000+00:00,0,0.0,0.0,0,0,0,0.5
1207760971753758,Consultations,Untitled section,1,1,1,2024-09-16T22:18:27.624000+00:00,2024-09-16T22:18:27.624000+00:00,0,0.0,0.0,0,0,0,1.0
1208345374594360,Consultations - Nathaniel,Untitled section,2,2,1,2024-12-02T19:59:19.563000+00:00,2024-12-02T19:59:20.860000+00:00,0,0.0,0.0,0,0,0,0.5
1206006474289122,Creative Asset Feedback & Approval,Approved,1,0,0,,,,0.0,0.0,0,0,0,1.0
1206006474289122,Creative Asset Feedback & Approval,In Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1206006474289122,Creative Asset Feedback & Approval,In Review,1,0,0,,,,0.0,0.0,0,0,0,1.0
1206006474289122,Creative Asset Feedback & Approval,Template instructions,2,0,0,,,,0.0,0.0,14,0,0,0.5
1204818761552639,DX Course Design,To do,8,0,0,,,,0.0,0.0,0,0,0,0.12
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Analysis,3,0,0,,,,0.0,0.0,0,0,0,0.33
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Design,10,0,0,,,,0.0,0.0,0,0,0,0.1
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Design Development,5,0,0,,,,0.0,0.0,0,0,0,0.2
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1212660351308233,Designing to Communicate: Strengthening Communication in Engineering Through Real-World Sustainability Contexts,Production,2,0,0,,,,0.0,0.0,0,0,0,0.5
1211080311286428,Diction App,Analysis,3,0,0,,,,0.0,0.0,0,0,0,0.33
1211080311286428,Diction App,Design,10,0,0,,,,0.0,0.0,0,0,0,0.1
1211080311286428,Diction App,Design Development,5,0,0,,,,0.0,0.0,0,0,0,0.2
1211080311286428,Diction App,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1211080311286428,Diction App,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1211080311286428,Diction App,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1211080311286428,Diction App,Production,2,0,0,,,,0.0,0.0,0,0,0,0.5
1213393701257435,Digital Accessibility,Accessibility Docs,3,3,0,2026-03-16T14:26:22.769000+00:00,2026-05-28T04:07:35.849000+00:00,73,0.0,0.0,0,0,0,0.33
1207942229848234,Digital Learning Task Force,Circulation,1,0,0,,,,0.0,0.0,0,0,0,1.0
1207942229848234,Digital Learning Task Force,Data Synthesis,2,0,1,,,,0.0,0.0,0,0,0,0.5
1207942229848234,Digital Learning Task Force,Final Surveys,7,6,0,2024-09-06T13:50:01.378000+00:00,2024-11-15T13:42:18.964000+00:00,70,0.0,0.0,0,0,0,0.14
1207942229848234,Digital Learning Task Force,Writing,4,1,0,2024-09-20T14:33:07.447000+00:00,2024-09-20T14:33:07.447000+00:00,0,0.0,0.0,0,0,0,0.25
1208021370104202,Digital Transformations in Higher Education Redesign,Design,1,0,0,,,,0.0,0.0,0,0,0,1.0
1209484413612062,ECG Videos,Analysis,3,0,1,,,,0.0,0.0,0,0,0,0.33
1209484413612062,ECG Videos,Design,10,0,1,,,,0.0,0.0,0,0,0,0.1
1209484413612062,ECG Videos,Design Development,5,0,1,,,,0.0,0.0,0,0,0,0.2
1209484413612062,ECG Videos,PM Time Tracking,2,2,1,2025-03-03T13:17:54.284000+00:00,2025-03-14T12:46:51.819000+00:00,11,25.0,0.42,0,0,0,0.5
1209484413612062,ECG Videos,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1209484413612062,ECG Videos,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1209484413612062,ECG Videos,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1209484413612062,ECG Videos,Production,2,0,0,,,,0.0,0.0,0,0,0,0.5
1207817115500015,EIH Lab Video Series ,Video 1: Safety Walkthrough,10,10,2,2024-07-25T02:44:18.792000+00:00,2024-09-30T13:18:21.631000+00:00,67,2640.0,44.0,3,0,0,0.1
1207817115500015,EIH Lab Video Series ,Video 2: Bandsaw,10,10,2,2024-07-25T02:47:57.257000+00:00,2024-09-27T14:59:33.859000+00:00,64,480.0,8.0,3,0,0,0.1
1207817115500015,EIH Lab Video Series ,Video 3: Drill Press,10,10,2,2024-07-25T02:47:58.695000+00:00,2024-10-01T14:47:31.024000+00:00,68,600.0,10.0,3,0,0,0.1
1207817115500015,EIH Lab Video Series ,Video 4:  Belt & Disc Sander,10,1,0,2024-10-23T13:13:39.114000+00:00,2024-10-23T13:13:39.114000+00:00,0,60.0,1.0,0,0,0,0.1
1207817115500015,EIH Lab Video Series ,Video 5: Scheduling,10,1,0,2024-10-25T12:05:38.802000+00:00,2024-10-25T12:05:38.802000+00:00,0,120.0,2.0,0,0,0,0.1
1207817115500015,EIH Lab Video Series ,Video 6: Hand & Power Tools,10,0,0,,,,0.0,0.0,0,0,0,0.1
1207817115500019,Equity XR ,Post-Production,9,9,1,2024-10-07T14:01:32.702000+00:00,2025-01-10T18:56:20.787000+00:00,95,0.0,0.0,0,0,0,0.11
1207817115500019,Equity XR ,Workshops,4,4,0,2025-03-21T17:25:55.230000+00:00,2025-04-02T16:44:01.886000+00:00,12,360.0,6.0,0,0,0,0.25
1207906802350226,FA Faculty Workshop Series,Phase 1: Planning,3,3,1,2024-08-02T17:17:19.626000+00:00,2024-08-23T16:02:30.528000+00:00,21,0.0,0.0,3,0,0,0.33
1207906802350226,FA Faculty Workshop Series,Phase 2: Content Development,5,4,3,2024-09-06T17:50:57.075000+00:00,2024-11-08T17:46:59.818000+00:00,63,0.0,0.0,0,0,0,0.2
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Ad,2,0,1,,,,0.0,0.0,0,0,0,0.5
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Author Bio,7,0,3,,,,0.0,0.0,0,0,0,0.14
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Author Mailings,6,0,3,,,,0.0,0.0,0,0,0,0.17
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Back Cover Copy & Interior Endorsements,7,0,4,,,,0.0,0.0,0,0,0,0.14
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Book Description,11,0,6,,,,0.0,0.0,0,0,0,0.09
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer CIP,1,0,0,,,,0.0,0.0,0,0,0,1.0
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Copyediting,5,0,0,,,,0.0,0.0,0,0,0,0.2
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Endorsements,3,0,2,,,,0.0,0.0,0,0,0,0.33
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer First Proofs,8,0,1,,,,0.0,0.0,0,0,0,0.12
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Front Cover,28,0,6,,,,0.0,0.0,0,0,0,0.04
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Full Cover,12,0,5,,,,0.0,0.0,0,0,0,0.08
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Imprimatur,1,0,1,,,,0.0,0.0,0,0,0,1.0
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Launch,1,0,0,,,,0.0,0.0,0,0,0,1.0
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Manuscript,3,0,1,,,,0.0,0.0,0,0,0,0.33
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer PO,11,0,5,,,,0.0,0.0,0,0,0,0.09
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Prepare for Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Printing,10,0,6,,,,0.0,0.0,0,0,0,0.1
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Sage,1,0,1,,,,0.0,0.0,0,0,0,1.0
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Second Proofs,3,0,0,,,,0.0,0.0,0,0,0,0.33
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Third Proofs,5,0,1,,,,0.0,0.0,0,0,0,0.2
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer Title,2,0,1,,,,0.0,0.0,0,0,0,0.5
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Christmyer ePub,4,0,1,,,,0.0,0.0,0,0,0,0.25
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Leader's Guide,14,0,5,,,,0.0,0.0,0,0,0,0.07
1213596603291607,FA27 | Christmyer \\ Becoming Women of the Way,Video,19,0,2,,,,0.0,0.0,0,0,0,0.11
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Ad,2,0,1,,,,0.0,0.0,0,0,0,0.5
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Author Bio,7,0,3,,,,0.0,0.0,0,0,0,0.14
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Author Mailings,1,0,1,,,,0.0,0.0,0,0,0,1.0
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Back Cover Copy & Interior Endorsements,7,0,4,,,,0.0,0.0,0,0,0,0.14
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Book Description,11,0,5,,,,0.0,0.0,0,0,0,0.09
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,CIP,1,0,0,,,,0.0,0.0,0,0,0,1.0
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Copyediting,5,0,0,,,,0.0,0.0,0,0,0,0.2
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Endorsements,4,0,1,,,,0.0,0.0,0,0,0,0.25
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,First Proofs,6,0,1,,,,0.0,0.0,0,0,0,0.17
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Front Cover,26,0,5,,,,0.0,0.0,0,0,0,0.04
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Full Cover,12,0,5,,,,0.0,0.0,0,0,0,0.08
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Imprimatur,1,0,0,,,,0.0,0.0,0,0,0,1.0
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Launch,1,0,0,,,,0.0,0.0,0,0,0,1.0
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Leader's Guide,14,0,4,,,,0.0,0.0,0,0,0,0.07
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Manuscript,3,0,0,,,,0.0,0.0,0,0,0,0.33
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,PO,11,0,5,,,,0.0,0.0,0,0,0,0.09
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Prepare for Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Printing,10,0,6,,,,0.0,0.0,0,0,0,0.1
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Sage,1,0,1,,,,0.0,0.0,0,0,0,1.0
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Second Proofs,3,0,0,,,,0.0,0.0,0,0,0,0.33
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Third Proofs,5,0,1,,,,0.0,0.0,0,0,0,0.2
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Title,2,0,0,,,,0.0,0.0,0,0,0,0.5
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,Video,19,0,2,,,,0.0,0.0,0,0,0,0.05
1215383370815292,FA27 | Tooke \\ Grit for the Kingdom,ePub,4,0,1,,,,0.0,0.0,0,0,0,0.25
1208031566113859,FCTA - Calculus I,Goal development,2,1,0,2025-07-11T14:23:44.874000+00:00,2025-07-11T14:23:44.874000+00:00,0,165.0,2.75,0,0,0,0.5
1208031566113859,FCTA - Calculus I,Media,5,0,0,,,,0.0,0.0,0,0,0,0.2
1208031566113859,FCTA - Calculus I,Planning Phase,4,4,1,2024-09-06T13:51:31.880000+00:00,2025-07-11T14:22:16.849000+00:00,308,0.0,0.0,0,0,0,0.25
1207760971753716,FCTA - Physics I,Design,3,2,2,2025-11-10T14:42:17.590000+00:00,2026-01-07T20:45:52.178000+00:00,58,210.0,3.5,1,0,0,0.33
1207760971753716,FCTA - Physics I,Post Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1207760971753716,FCTA - Physics I,Post-Production,5,2,3,2025-12-11T15:35:57.079000+00:00,2026-01-07T20:46:07.377000+00:00,27,300.0,5.0,11,0,0,0.2
1207760971753716,FCTA - Physics I,Pre-Production,7,4,2,2025-08-28T17:16:50.375000+00:00,2025-11-07T17:27:02.345000+00:00,71,640.0,10.67,1,0,0,0.14
1207760971753716,FCTA - Physics I,Production,3,2,1,2025-08-24T21:31:59.570000+00:00,2026-01-07T20:45:58.977000+00:00,136,600.0,10.0,11,0,0,0.33
1207760971753716,FCTA - Physics I,Testimonials,1,0,0,,,,765.0,12.75,0,0,0,1.0
1213077276586762,FCTA - Physics II,Design,3,2,0,2026-02-02T03:52:44.093000+00:00,2026-02-02T03:52:44.653000+00:00,0,0.0,0.0,1,0,0,0.33
1213077276586762,FCTA - Physics II,Post Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1213077276586762,FCTA - Physics II,Post-Production,5,2,0,2026-02-02T03:52:49.415000+00:00,2026-02-02T03:52:49.939000+00:00,0,0.0,0.0,11,0,0,0.2
1213077276586762,FCTA - Physics II,Pre-Production,7,4,0,2026-02-02T03:52:45.632000+00:00,2026-02-02T03:52:46.870000+00:00,0,0.0,0.0,1,0,0,0.14
1213077276586762,FCTA - Physics II,Production,3,2,0,2026-02-02T03:52:47.797000+00:00,2026-02-02T03:52:48.617000+00:00,0,0.0,0.0,11,0,0,0.33
1208712699269092,FINS (Research Video),Post Production,2,1,0,2025-04-02T16:44:13.294000+00:00,2025-04-02T16:44:13.294000+00:00,0,0.0,0.0,0,0,0,0.5
1208712699269092,FINS (Research Video),Production,3,3,0,2025-03-24T16:34:36.536000+00:00,2025-06-11T15:51:49.228000+00:00,79,0.0,0.0,0,0,0,0.33
1207816481565083,Gen Chem Intro Video ,Delivery,1,1,1,2024-08-21T15:57:16.345000+00:00,2024-08-21T15:57:16.345000+00:00,0,0.0,0.0,0,0,0,1.0
1207816481565083,Gen Chem Intro Video ,Post-Production,4,4,1,2024-08-09T17:55:09.003000+00:00,2024-08-21T15:57:14.260000+00:00,12,720.0,12.0,0,0,0,0.25
1207816481565083,Gen Chem Intro Video ,Pre-Production,3,3,1,2024-08-07T18:33:19.789000+00:00,2024-08-09T19:19:54.545000+00:00,2,0.0,0.0,4,0,0,0.33
1207816481565083,Gen Chem Intro Video ,Production,2,2,1,2024-08-07T18:33:36.236000+00:00,2024-08-09T19:19:34.826000+00:00,2,90.0,1.5,0,0,0,0.5
1211900373500710,I CAN HELP Learning Modules,Analysis,3,2,1,2025-11-16T19:20:12.218000+00:00,2025-12-08T00:30:29.674000+00:00,22,0.0,0.0,0,0,0,0.33
1211900373500710,I CAN HELP Learning Modules,Design,7,5,2,2025-12-01T16:12:38.511000+00:00,2026-01-22T20:42:31.037000+00:00,52,360.0,6.0,0,0,0,0.14
1211900373500710,I CAN HELP Learning Modules,Design Development,4,0,0,,,,0.0,0.0,0,0,0,0.25
1211900373500710,I CAN HELP Learning Modules,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1211900373500710,I CAN HELP Learning Modules,Pre-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1211900373500710,I CAN HELP Learning Modules,Untitled section,2,2,2,2025-10-16T17:28:24.775000+00:00,2025-10-16T17:41:20.406000+00:00,0,0.0,0.0,0,0,0,0.5
1211592424221769,Impact Tracker,Untitled section,144,0,0,,,,0.0,0.0,0,0,0,0.01
1207817115500023,Innovation and Design Thinking XR,Post Production,9,9,0,2024-08-22T18:05:06.425000+00:00,2024-10-07T17:38:34+00:00,46,0.0,0.0,0,0,0,0.11
1207817115500023,Innovation and Design Thinking XR,Regroup,2,2,1,2024-08-14T23:21:26.008000+00:00,2024-08-15T20:09:54.212000+00:00,1,0.0,0.0,0,0,0,0.5
1207817115500023,Innovation and Design Thinking XR,Untitled section,1,1,1,2024-10-04T13:35:16.429000+00:00,2024-10-04T13:35:16.429000+00:00,0,0.0,0.0,0,0,0,1.0
1209419538333955,Insect Podcast Consult,Analysis,1,1,1,2025-02-19T15:54:04.769000+00:00,2025-02-19T15:54:04.769000+00:00,0,0.0,0.0,0,0,0,1.0
1209419538333955,Insect Podcast Consult,Design,2,0,1,,,,0.0,0.0,0,0,0,0.5
1209419538333955,Insect Podcast Consult,Design Development,1,0,1,,,,0.0,0.0,0,0,0,1.0
1209419538333955,Insect Podcast Consult,PM Time Tracking,8,8,1,2025-02-19T16:18:41.112000+00:00,2025-04-05T19:45:17.666000+00:00,45,310.0,5.17,0,0,0,0.12
1209419538333955,Insect Podcast Consult,Post-Production,2,2,1,2025-03-27T16:21:02.329000+00:00,2025-03-27T16:21:03.114000+00:00,0,0.0,0.0,0,0,0,0.5
1209419538333955,Insect Podcast Consult,Post-Project Evaluation,4,0,1,,,,0.0,0.0,0,0,0,0.25
1209419538333955,Insect Podcast Consult,Pre-Production,5,0,1,,,,0.0,0.0,0,0,0,0.2
1209419538333955,Insect Podcast Consult,Production,2,2,1,2025-03-27T16:21:00.189000+00:00,2025-03-27T16:21:00.816000+00:00,0,0.0,0.0,0,0,0,0.5
1210951195644528,LD Projects,AI Working Group,18,18,1,2025-08-01T17:32:41.248000+00:00,2026-01-15T15:42:39.087000+00:00,167,0.0,0.0,63,0,0,0.06
1211489930659695,MS-ACMS Faculty Videos,Analysis,3,3,1,2025-09-29T02:31:02.282000+00:00,2025-11-17T01:26:30.150000+00:00,49,0.0,0.0,0,0,0,0.33
1211489930659695,MS-ACMS Faculty Videos,Post-Production,6,6,1,2025-11-14T18:05:56.799000+00:00,2025-12-08T14:29:18.291000+00:00,24,0.0,0.0,4,0,0,0.17
1211489930659695,MS-ACMS Faculty Videos,Post-Project Evaluation,4,4,1,2025-12-08T14:29:21.553000+00:00,2025-12-15T02:20:35.512000+00:00,7,0.0,0.0,0,0,0,0.25
1211489930659695,MS-ACMS Faculty Videos,Pre-Production,7,7,1,2025-10-17T13:52:42.998000+00:00,2025-12-08T04:11:29.005000+00:00,52,0.0,0.0,0,0,0,0.14
1211489930659695,MS-ACMS Faculty Videos,Production,1,1,1,2025-11-25T15:16:09.569000+00:00,2025-11-25T15:16:09.569000+00:00,0,300.0,5.0,7,0,0,1.0
1211489930659695,MS-ACMS Faculty Videos,Untitled section,4,4,2,2025-12-08T04:11:16.827000+00:00,2025-12-08T14:36:35.916000+00:00,0,0.0,0.0,0,0,0,0.25
1208014741125322,MSAN,Analysis,15,15,4,2024-08-09T21:00:52.095000+00:00,2025-08-18T20:20:45.594000+00:00,374,0.0,0.0,0,0,0,0.07
1208014741125322,MSAN,Design,17,17,2,2024-08-15T15:02:57.970000+00:00,2025-01-29T19:51:47.290000+00:00,167,0.0,0.0,34,0,0,0.06
1208014741125322,MSAN,Design Development,6,6,2,2025-03-10T19:49:49.884000+00:00,2025-08-18T20:24:29.083000+00:00,161,90.0,1.5,4,0,0,0.17
1208014741125322,MSAN,Launch / Post-Launch,5,5,0,2025-08-18T20:24:16.177000+00:00,2025-08-18T20:24:19.804000+00:00,0,0.0,0.0,0,0,0,0.2
1208014741125322,MSAN,Post-Production / Design Development,5,5,2,2025-02-17T19:09:22.866000+00:00,2025-03-10T19:49:45.160000+00:00,21,390.0,6.5,2,0,0,0.2
1208014741125322,MSAN,Pre-Production,9,9,2,2024-09-18T18:41:58.763000+00:00,2024-11-13T18:29:27.099000+00:00,56,0.0,0.0,6,0,0,0.11
1208014741125322,MSAN,Production,3,3,2,2025-01-24T16:38:17.280000+00:00,2025-02-18T14:13:02.936000+00:00,25,0.0,0.0,4,0,0,0.33
1208344673489500,MSAN Asset Spreadsheet,Untitled section,27,27,2,2025-01-23T19:31:13.328000+00:00,2025-04-28T01:06:22.432000+00:00,95,907.0,15.12,138,0,0,0.04
1208335647365608,MSAN II,Analysis,6,6,1,2024-10-25T12:41:21.984000+00:00,2025-01-27T03:45:03.557000+00:00,94,0.0,0.0,0,0,0,0.17
1208335647365608,MSAN II,Design,8,8,3,2024-12-09T05:04:30.113000+00:00,2025-03-25T12:41:16.025000+00:00,106,435.0,7.25,2,0,0,0.12
1208335647365608,MSAN II,Design Development,6,1,2,2025-07-10T16:24:43.673000+00:00,2025-07-10T16:24:43.673000+00:00,0,60.0,1.0,23,0,0,0.17
1208335647365608,MSAN II,Launch / Post-Launch,5,0,0,,,,0.0,0.0,0,0,0,0.2
1208335647365608,MSAN II,Post-Production / Design Development,5,4,2,2025-08-15T15:02:49.127000+00:00,2025-08-15T15:03:20.977000+00:00,0,960.0,16.0,9,0,0,0.2
1208335647365608,MSAN II,Pre-Production,6,5,2,2025-02-06T20:53:02.388000+00:00,2025-06-23T20:11:51.853000+00:00,137,410.0,6.83,1,0,0,0.17
1208335647365608,MSAN II,Production,4,2,3,2025-07-14T17:23:21.164000+00:00,2025-08-15T15:03:41.167000+00:00,32,2400.0,40.0,0,0,0,0.25
1214795652576790,Maximizing Mendoza,Analysis,3,0,0,,,,0.0,0.0,0,0,0,0.33
1214795652576790,Maximizing Mendoza,Design,9,0,1,,,,150.0,2.5,0,0,0,0.11
1214795652576790,Maximizing Mendoza,Design Development,5,0,0,,,,0.0,0.0,0,0,0,0.2
1214795652576790,Maximizing Mendoza,Meetings,2,0,0,,,,240.0,4.0,0,0,0,0.5
1214795652576790,Maximizing Mendoza,Post-Production,1,0,0,,,,0.0,0.0,0,0,0,1.0
1214795652576790,Maximizing Mendoza,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1214795652576790,Maximizing Mendoza,Pre-Production,6,0,0,,,,0.0,0.0,0,0,0,0.17
1214795652576790,Maximizing Mendoza,Production,2,0,0,,,,0.0,0.0,0,0,0,0.5
1214795652576790,Maximizing Mendoza,Untitled section,4,4,4,2026-05-13T19:45:12.130000+00:00,2026-05-13T19:45:19.500000+00:00,0,0.0,0.0,0,0,0,0.25
1213478777903328,Media Studio Sessions,Untitled section,1,0,0,,,,555.0,9.25,0,0,0,1.0
1208335646825701,Michael's PM Tasks,AI Working Group,2,0,0,,,,0.0,0.0,0,0,0,0.5
1208335646825701,Michael's PM Tasks,Asana Tasks,7,1,0,2024-09-18T00:43:04.176000+00:00,2024-09-18T00:43:04.176000+00:00,0,165.0,2.75,0,0,0,0.14
1208335646825701,Michael's PM Tasks,Assorted PM tasks,5,0,0,,,,0.0,0.0,0,0,0,0.2
1208335646825701,Michael's PM Tasks,Learning Analytics Working Group,6,5,0,2024-09-18T00:42:29.976000+00:00,2024-09-18T00:42:35.148000+00:00,0,0.0,0.0,0,0,0,0.17
1208335646825701,Michael's PM Tasks,Project Tasks,7,1,0,2024-09-18T00:41:20.486000+00:00,2024-09-18T00:41:20.486000+00:00,0,0.0,0.0,8,0,0,0.14
1207833209424691,Military Testimonial,Launch / Evaluation,4,4,0,2024-08-16T19:30:27.531000+00:00,2024-10-14T13:36:18.173000+00:00,59,0.0,0.0,0,0,0,0.25
1207833209424691,Military Testimonial,Post-Production,5,5,1,2024-07-29T15:13:07.706000+00:00,2024-08-23T18:16:54.973000+00:00,25,0.0,0.0,0,0,0,0.2
1209803738475381,Multimedia Writing and Rhetoric,Analysis,7,1,1,2025-03-26T19:18:04.646000+00:00,2025-03-26T19:18:04.646000+00:00,0,0.0,0.0,0,0,0,0.14
1209897970646083,Multimedia Writing and Rhetoric,Analysis,3,3,1,2025-06-23T18:23:06.656000+00:00,2025-06-23T20:03:29.764000+00:00,0,0.0,0.0,0,0,0,0.33
1209803738475381,Multimedia Writing and Rhetoric,Post-Production,3,0,1,,,,0.0,0.0,0,0,0,0.33
1209897970646083,Multimedia Writing and Rhetoric,Post-Production,8,8,1,2025-06-11T15:47:40.922000+00:00,2025-06-27T11:22:54.594000+00:00,16,0.0,0.0,0,0,0,0.12
1209803738475381,Multimedia Writing and Rhetoric,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1209897970646083,Multimedia Writing and Rhetoric,Post-Project Evaluation,4,0,0,,,,0.0,0.0,0,0,0,0.25
1209803738475381,Multimedia Writing and Rhetoric,Pre-Production,6,0,1,,,,0.0,0.0,0,0,0,0.17
1209897970646083,Multimedia Writing and Rhetoric,Pre-Production,5,5,1,2025-06-23T20:11:16.770000+00:00,2025-06-23T20:11:25.713000+00:00,0,75.0,1.25,5,0,0,0.2
1209803738475381,Multimedia Writing and Rhetoric,Production,3,0,1,,,,0.0,0.0,0,0,0,0.33
1209897970646083,Multimedia Writing and Rhetoric,Production,1,1,1,2025-06-09T14:08:26.682000+00:00,2025-06-09T14:08:26.682000+00:00,0,0.0,0.0,0,0,0,1.0
1207907772727914,ND Elevate Updates,Canvas Build,5,5,0,2024-12-20T15:12:05.403000+00:00,2025-03-10T02:24:48.826000+00:00,80,0.0,0.0,0,0,0,0.2
1207907772727914,ND Elevate Updates,Graphics,3,3,1,2024-11-15T14:53:33.415000+00:00,2024-11-15T14:53:41.279000+00:00,0,0.0,0.0,0,0,0,0.33
1207907772727914,ND Elevate Updates,Untitled section,3,3,1,2024-09-27T15:51:22.798000+00:00,2024-11-04T16:56:53.293000+00:00,38,0.0,0.0,0,0,0,0.33
1207907772727914,ND Elevate Updates,Videos,7,7,0,2024-11-04T17:02:55.424000+00:00,2025-02-14T21:12:23.410000+00:00,102,1940.0,32.33,21,0,0,0.14
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Analysis,8,0,0,,,,0.0,0.0,0,0,0,0.12
1211654114707733,ND-IBM Tech Ethics Lab Video Content Development,Post-Production,3,0,0,,,,0.0,0.0,0,0,0,0.33
